,time,price,fees,treasury,entry_fee_income,exit_fee_income,LA_exposure,LA_position,funding_payments,bull,liquidations,exits
348,2020-04-20,0.23,214612.20898251177,76645114.70369944,11292.735753089084,38068.072312888624,9222566.543391991,76537400.56359807,211243.22555553066,True,0.0,158.0
349,2020-04-21,0.21,162629.43633484308,76710966.38241784,9762.53595663566,24389.645673681385,8141685.812417497,64090815.1890496,96777.7576164432,False,22.0,95.0
350,2020-04-22,0.21,94549.7497494746,76708741.18184079,9917.808815002756,9937.638632386912,9744419.967049083,75874123.51954794,96774.95032653083,False,0.0,61.0
351,2020-04-23,0.2,158837.63847698283,76775337.7257334,8560.038726057503,23207.488969339065,8548118.718399942,64651805.622087024,92241.09458438134,False,50.0,103.0
352,2020-04-24,0.2,80034.65926865049,76763145.93814005,8644.617834550378,7362.314019179721,10058314.97477053,77060457.6844883,92226.44686200246,False,0.0,48.0
353,2020-04-25,0.2,83345.4960678254,76754275.64448681,9647.238504443527,7021.860709121553,11911580.354925621,92401228.05919518,92215.78972104946,False,0.0,40.0
354,2020-04-26,0.2,86013.75420443484,76748081.05141282,9543.319921823633,7659.430919063333,13552005.003126938,106685239.21492508,92208.3472784295,False,0.0,43.0
355,2020-04-27,0.2,54007.95307491149,76709926.49768235,8286.64389759046,2514.9467173918383,15839558.217277426,124258165.56216145,92162.50680538529,False,0.0,18.0
356,2020-04-28,0.2,58748.54043243532,76676552.62806904,9646.28517178184,2103.4229147052247,18541215.037299525,145744599.8482345,92122.41004573775,False,0.0,12.0
357,2020-04-29,0.2,52318.711168661655,76636796.69363062,9269.980389518028,1193.761844214303,21312030.990075216,167427348.51676172,92074.64560708526,False,0.0,6.0
358,2020-04-30,0.2,53112.605984051595,76597881.40845513,8999.862496019517,1622.6587007908013,24045129.978263848,187898681.380822,92027.89115953761,False,0.0,9.0
359,2020-05-01,0.19,230422.51237126038,76740719.65435664,8079.056645695784,35701.22070484368,19502676.370073333,152789132.29408073,87584.26646974208,False,2.0,226.0
360,2020-05-02,0.19,185873.12296441055,76838896.46155491,9809.195008415265,25506.69835482274,18433889.287325542,145041358.1651436,87696.315766146,False,0.0,155.0
361,2020-05-03,0.2,114319.2421695994,77330657.65321526,8845.913503687665,14017.934930232215,19914699.65793422,157267478.9544748,377441.9494907397,True,0.0,74.0
362,2020-05-04,0.19,188357.2559328136,77430643.23215164,9039.855998574754,26748.022628659826,17736760.43751423,137998433.12318486,88371.6769964288,False,0.0,147.0
363,2020-05-05,0.19,143139.24480365566,77485348.36493157,9336.445411485523,17860.011101209057,17752260.294316724,139068011.70445067,88434.11202372905,False,0.0,108.0
364,2020-05-06,0.19,124176.3272718716,77521049.83405434,9257.087650106041,14336.414531549563,18520162.69449407,144565065.34742767,88474.85814911193,False,0.0,81.0
365,2020-05-07,0.21,302400.99823543755,78133043.16447903,10828.134516305825,52676.07511313606,15941313.707233556,122854100.075104,309592.3321892621,True,0.0,248.0
366,2020-05-08,0.19,124655.33705592385,78168484.72524321,9164.759125247583,14519.754915377951,15118525.832546614,116166556.08533604,89213.77629174985,False,23.0,64.0
367,2020-05-09,0.19,78992.5692852507,78158275.17041269,9416.092575895764,5592.495588301869,17129837.69912326,133587200.24782243,89202.12411576245,False,0.0,38.0
368,2020-05-10,0.19,65258.499844145685,78134358.84187275,9024.638632424665,3374.4763379630144,19363971.72209596,152896148.83583075,89174.82838409279,False,0.0,24.0
369,2020-05-11,0.18,232263.94909917636,78281986.83835769,8440.06314087287,33367.447696978874,15646580.073644055,121949925.58647199,84635.95261424969,False,38.0,172.0
370,2020-05-12,0.18,157954.12357078682,78355225.82568958,8244.54909550779,20187.193147233836,14804014.49505908,116813682.59172441,84715.13623888275,False,0.0,127.0
371,2020-05-13,0.19,129989.94229781498,78767456.72924337,8355.95914018227,16342.129896402575,15757576.721720107,123789895.28770584,282240.96125596936,True,0.0,93.0
372,2020-05-14,0.19,99731.50977435714,78777279.64442524,9767.210367567399,9181.776489560458,17367784.433248177,137411795.61082998,89908.5945924802,False,0.0,50.0
373,2020-05-15,0.19,69198.70855151399,78756593.36765435,8481.076633788101,4666.677990999557,19529005.798697565,153590052.55369398,89884.9853223935,False,0.0,31.0
374,2020-05-16,0.18,220426.24908407454,78891724.43555234,9140.062992866542,30536.661842266876,16258163.6618872,128483399.10977572,85295.18118607749,False,1.0,184.0
375,2020-05-17,0.19,107059.44252507635,79319614.19748303,8070.8319763757545,12270.46210338875,17794659.649023652,140715052.37088388,320830.3194056152,True,0.0,61.0
376,2020-05-18,0.19,80543.19855655349,79309641.2166081,8839.115413582427,6464.092312162733,19555719.727359947,155470497.78536037,90516.17943148514,False,0.0,30.0
377,2020-05-19,0.19,68873.57872256049,79288023.288464,10023.748812649425,3062.231144637069,22167049.773420185,177819532.62833637,90491.50686667698,False,0.0,16.0
378,2020-05-20,0.19,71547.210805429,79269100.58890025,9358.95976783629,4235.01028519522,24468545.17838096,196875992.16843814,90469.91036916715,False,0.0,20.0
379,2020-05-21,0.19,55945.87643129553,79234615.91236107,8908.577892464617,1721.1386294815345,27236741.72196833,218054962.1098167,90430.55297047798,False,0.0,11.0
380,2020-05-22,0.18,288511.9807802049,79437242.91501668,8622.931146237104,43309.22539419978,21347676.16927745,170379269.73760515,85884.97812459257,False,1.0,268.0
381,2020-05-23,0.18,221941.89337076808,79573152.88879439,9623.215950734055,30326.3248560042,19470676.797948606,154990529.5229717,86031.91959305844,False,0.0,181.0
382,2020-05-24,0.19,161806.2853812018,80115079.30460182,11037.685782396418,19705.508440031925,20450928.463971395,166719355.45010293,380120.1304262346,True,0.0,99.0
383,2020-05-25,0.18,213017.041555194,80241342.00210316,8897.369399145637,29445.698080789287,17453305.65106561,141762764.63931808,86754.34405384958,False,0.0,177.0
384,2020-05-26,0.19,130912.49872867687,80725720.8280181,9656.747914404647,15216.62684404396,18866809.13226185,155029090.8711644,353466.3271862549,True,0.0,77.0
385,2020-05-27,0.2,292149.9446881542,81321282.73258859,9672.165177738445,48757.8237598924,15103480.221322821,126421649.95096946,303411.9598823267,True,0.0,237.0
386,2020-05-28,0.2,195296.90149277632,81418759.73852047,9391.8286428724,29667.551655682866,13858944.85501435,112816781.98854688,97819.89556089764,False,0.0,139.0
387,2020-05-29,0.2,137515.72612504492,81458407.93408795,8998.867722223404,18504.27750278558,13645734.422711914,112183604.41562343,97867.53055757463,False,0.0,94.0
388,2020-05-30,0.2,103111.20795414127,81463645.31907164,9480.106116384253,11142.135474444001,15197659.633631429,121956200.36352906,97873.8229704505,False,0.0,52.0
389,2020-05-31,0.2,112438.71322743144,81478192.73146032,10546.552752554468,11941.189892931821,16611245.86020958,133396094.87875044,97891.30083875889,False,0.0,49.0
390,2020-06-01,0.2,60627.62720895871,81440973.77423888,8641.553018961398,3483.972422830343,18969231.299763806,150645011.89761603,97846.58443040313,False,0.0,15.0
391,2020-06-02,0.2,59420.26124723512,81402593.56264353,9228.641992695391,2655.4102567516325,21684875.95245831,170397354.05841494,97800.47284258335,False,0.0,12.0
392,2020-06-03,0.2,58729.43575632944,81363569.41080177,9695.824177930064,2050.0629733358246,24367966.71634607,192074335.7865703,97753.58759807983,False,0.0,9.0
393,2020-06-04,0.2,46301.790357108905,81312179.3557175,8942.861953964728,317.496117457053,27149670.40271184,214034620.52466083,97691.84544139066,False,0.0,2.0
394,2020-06-05,0.22,412513.9865157497,82169851.70808138,10651.228771658214,80101.84826180672,21649110.41474752,168620593.12429702,445158.3658481442,True,0.0,353.0
395,2020-06-06,0.21,287381.7220510086,82353337.31601042,10127.94769937738,50222.21393133443,15845266.367260732,125281831.98029473,103896.11412196682,False,0.0,239.0
396,2020-06-07,0.21,213355.40781696115,82462658.69099535,10586.729848421774,34217.90579314007,13887216.024975244,109752729.48470363,104034.03283202248,False,0.0,174.0
397,2020-06-08,0.22,202436.83190446254,82922017.16604678,9665.028930215049,34871.07408876671,12395216.499994554,97318804.2223373,256921.64314697054,True,0.0,157.0
398,2020-06-09,0.22,156859.38515915093,82969212.43415834,10258.806328514944,24250.258406498262,11945086.309871312,93077161.32521418,109664.11704759183,False,0.0,97.0
399,2020-06-10,0.22,107124.9593855142,82966676.62818438,11591.463048436082,11976.028016377044,13332181.288899008,105812272.78032225,109660.76535947788,False,0.0,54.0
400,2020-06-11,0.23,198500.9125993266,83435256.6489794,11303.137158930524,34352.0727389146,12261772.045032501,97854749.34626685,270079.1081956965,True,0.0,151.0
401,2020-06-12,0.2,223827.32715995432,83558693.07536799,10844.234237854136,33921.23119413673,9227411.115992833,69800132.99002257,100390.90077136722,False,101.0,122.0
402,2020-06-13,0.21,159773.824122056,83892952.77161166,10050.247714100842,23502.255351530916,9216380.431159513,69240425.44508412,174485.87212161205,True,0.0,106.0
403,2020-06-14,0.21,100528.08907207279,83887649.07479928,10422.784470855862,10688.114234279423,10280559.832521485,81332633.43012257,105831.7858844615,False,0.0,61.0
404,2020-06-15,0.21,70597.61699386736,83852459.3009615,9576.680158476172,5248.819410235973,12325038.902803935,97885658.31907064,105787.39083165937,False,0.0,30.0
405,2020-06-16,0.21,79573.14934335873,83826278.08941747,10350.85922304785,6359.502139057483,14103026.34197934,114959725.351259,105754.36088738411,False,0.0,23.0
406,2020-06-17,0.22,216873.48390999742,84311922.70229688,10440.208184916175,37271.95827528326,12847308.006588543,101807245.82174811,268771.12896941503,True,0.0,163.0
407,2020-06-18,0.21,81662.03755202991,84287248.8230767,9859.092692468425,7289.935193457858,13927153.80285336,111975179.68117827,106335.91677220962,False,0.0,41.0
408,2020-06-19,0.21,81028.59502104457,84261973.38855094,8803.200181905622,8212.80477251374,15390546.224204823,123158031.57558006,106304.02954680314,False,0.0,38.0
409,2020-06-20,0.21,62178.45248168741,84217903.40971293,9295.227362026171,3762.247659128185,17618139.88967047,140810659.0338231,106248.43131970112,False,0.0,21.0
410,2020-06-21,0.21,63460.27254650792,84175169.1640198,11108.175978966055,2218.4812558006083,20469550.33880791,164617647.96493202,106194.5182396469,False,0.0,10.0
411,2020-06-22,0.21,57740.428874636265,84126776.12680739,10011.288815531116,2114.201248142499,22925609.821892828,185937143.6588841,106133.46608704698,False,0.0,12.0
412,2020-06-23,0.21,53766.93085261669,84074475.57340737,9211.993728458996,2079.0617505905084,25412875.624953456,205395388.54736918,106067.48425265161,False,0.0,9.0
413,2020-06-24,0.21,53554.167809133134,84022028.42374256,9892.73091760242,1353.6443223155395,28002777.337397773,227338028.44366598,106001.31747393278,False,0.0,6.0
414,2020-06-25,0.21,49683.42239744867,83965781.48921387,10009.295898719221,424.2228047449971,31030043.814683147,250664658.19687247,105930.35692613642,False,0.0,3.0
415,2020-06-26,0.2,302120.38148976595,84166780.38845879,9106.799191551376,51317.277106401816,24597066.12608058,197348647.49765947,101121.48224484437,False,1.0,293.0
416,2020-06-27,0.2,254991.41978204332,84320465.68207094,9244.599661280306,41753.68429512836,21049551.869884636,168268041.28194982,101306.12616988902,False,0.0,237.0
417,2020-06-28,0.21,114916.85479642794,84885946.0265599,8635.985664694355,15496.553842555511,22409807.115786888,178795035.5922773,450563.48969253874,True,0.0,75.0
418,2020-06-29,0.21,92784.10639679972,84871656.93298918,10185.332679376676,9299.329663951265,24168137.56615185,191975197.13370836,107073.19996752543,False,0.0,45.0
419,2020-06-30,0.21,73085.72899676044,84837712.28623183,10262.219660662813,5085.783428656881,26557222.912360568,210354549.38688543,107030.37575410228,False,0.0,25.0
420,2020-07-01,0.21,71726.34609718605,84802452.73965228,10406.524892497953,4656.007787911115,28950333.870534524,229589123.19293875,106985.89267673457,False,0.0,25.0
421,2020-07-02,0.21,57533.36843380968,84753062.5255899,9419.664838722747,2662.342532377285,31477460.89442326,248847441.22278184,106923.58249618846,False,0.0,14.0
422,2020-07-03,0.21,62020.52358090683,84708216.04452886,11056.701785164782,1967.6081668256536,34377669.77449565,272830530.9888579,106867.00464195521,False,0.0,12.0
423,2020-07-04,0.21,57682.58908205859,84659093.60133258,11179.220951308636,934.122755923666,37488141.54740068,298335672.83015984,106805.03227834975,False,0.0,4.0
424,2020-07-05,0.2,414297.15543840925,84971302.68786286,9439.536758054337,73419.89432962751,27106740.71409978,215953186.20230132,102088.06890812519,False,0.0,388.0
425,2020-07-06,0.21,97155.96504419595,85667276.15440407,9845.95875373056,10556.793905550589,29948144.65830548,237625992.65754798,598817.501497021,True,0.0,49.0
426,2020-07-07,0.21,71953.31067276406,85631198.03595084,10689.401741644162,4420.793499636289,32166282.467759162,257814099.78094327,108031.4291259968,False,0.0,21.0
427,2020-07-08,0.21,64909.122690247736,85588130.0636212,10338.48430221617,3292.4314627358553,34631719.3298628,278509977.3305819,107977.09501988775,False,0.0,14.0
428,2020-07-09,0.21,60798.22044753734,85541010.63443081,10704.11223753948,2063.5140564433586,37421946.07489821,301539394.4956243,107917.6496379266,False,0.0,9.0
429,2020-07-10,0.21,41487.69278421077,85474664.37932272,8411.398509839693,301.0169748445689,40010749.59010523,321208180.2632848,107833.94789229092,False,0.0,3.0
430,2020-07-11,0.21,52475.99521113733,85419376.17766196,10491.798514225144,528.1604801136949,43224249.87437995,345559890.439876,107764.19687191267,False,0.0,5.0
431,2020-07-12,0.21,42746.289913094995,85354440.1932659,8532.631341904713,444.0895398452356,45878168.25126758,365347001.3255477,107682.27430914456,False,0.0,2.0
432,2020-07-13,0.22,607718.0576255156,86667040.73675647,10614.553676550262,123083.41900106317,33486613.355823547,267000941.6155513,704882.4858650555,True,0.0,579.0
433,2020-07-14,0.21,74409.07344570258,86632155.58344133,10134.75193830957,5491.153485287972,34043325.707531504,272457809.45387506,109294.22676085474,False,0.0,32.0
434,2020-07-15,0.22,436873.96700563387,87624798.39566012,10062.800841762926,86049.47189947651,26408773.072894394,210518501.9746784,555768.8452131511,True,0.0,392.0
435,2020-07-16,0.24,413731.06676323974,88513247.82763952,12354.875130280137,86940.5808928974,20654732.82940949,164832765.70005554,474718.36521615996,True,0.0,322.0
436,2020-07-17,0.23,284655.5517196101,88675362.27269562,9744.039104897527,55726.7377906128,15200438.299465694,118574886.42543249,122541.1066635156,False,0.0,243.0
437,2020-07-18,0.26,278507.8241387953,89271127.79078218,12920.591975930694,59491.442300156086,13053587.571553431,101685158.3165935,317257.6939477718,True,0.0,211.0
438,2020-07-19,0.27,201232.74044293366,89758436.71326114,11882.583748416246,42450.256171175846,11388204.466733936,88295117.91235541,286076.18203603156,True,0.0,140.0
439,2020-07-20,0.34,238012.0309971437,90358730.02861372,16823.65125290606,64100.439286122804,11419086.211715635,88794432.44005792,362281.2843554363,True,0.0,134.0
440,2020-07-21,0.34,154215.3702072517,90328298.99020737,15045.494578635447,37387.73129183013,10584176.615632255,83429180.87052906,184646.40861359477,False,0.0,91.0
441,2020-07-22,0.32,173511.69185468293,90328047.2055525,16234.737846927697,39289.00354657084,9024770.602192067,73193825.86085811,173763.47650955917,False,2.0,109.0
442,2020-07-23,0.38,163260.55245275493,90870102.24390456,18729.660962100017,43309.348969946856,9961913.8093624,83068966.2059882,378794.4858993062,True,0.0,103.0
443,2020-07-24,0.39,195556.40661986446,91413390.06083238,19726.560579252684,56540.438002494455,9328621.057378832,74301583.39913523,347731.4103079529,True,0.0,116.0
444,2020-07-25,0.38,129613.32879440722,91334285.34189844,17343.017729589657,31910.04721228509,9501544.085256275,74222722.65119645,208718.04772834908,False,0.0,68.0
445,2020-07-26,0.38,92380.16838135984,91218212.71291636,17556.111626670343,17548.352358246393,10765666.500815721,85777900.87165323,208452.79736343795,False,0.0,49.0
446,2020-07-27,0.42,203567.1786196978,91817466.87416762,19372.619285961522,66125.59573431156,9873426.385219496,78509321.95070626,395686.9826315594,True,0.0,145.0
447,2020-07-28,0.4,157750.6483374042,91754477.00045101,20504.563159335907,42595.69617562578,9372491.119479582,73779176.64960021,220740.5220540121,False,0.0,108.0
448,2020-07-29,0.37,179307.43663928757,91729691.43563996,18429.34025465947,47914.411301876935,7972458.027993817,60775650.02753019,204093.00145034047,False,45.0,108.0
449,2020-07-30,0.35,164708.57008986894,91701421.76571779,14993.638582967595,42654.36094848653,6593184.105842667,48442562.76823512,192978.24001203262,False,68.0,91.0
450,2020-07-31,0.34,131636.29337665584,91645718.6206539,16221.351590468423,28534.988157594566,6820233.725880697,49931809.41639017,187339.43844055268,False,27.0,72.0
451,2020-08-01,0.31,169683.85477955747,91644625.82682915,15189.178452215721,37412.8165294471,5756175.092885404,39853110.21621218,170776.64860430622,False,97.0,74.0
452,2020-08-02,0.28,151375.71973635544,91641784.26396728,13277.22611613134,29107.97541004819,4806340.602351429,33716426.205906205,154217.28259823006,False,110.0,65.0
453,2020-08-03,0.32,94686.78633345704,91937287.86664174,15972.131833373345,14327.639793332906,7012269.030809535,52296045.92214017,200816.8163410183,True,0.0,50.0
454,2020-08-04,0.33,133573.97814829877,92285266.81548475,14786.581280776147,29292.83150816245,7171771.605468814,54142669.36735088,214404.97069470948,True,0.0,86.0
455,2020-08-05,0.33,95267.68576097532,92197621.04293326,15716.772373240918,15721.563927880943,8520717.638494287,66045685.13901821,182913.45831246654,False,0.0,47.0
456,2020-08-06,0.34,151374.50071330683,92602983.23359515,14528.626329388833,36938.70391313548,8106990.95570389,62251884.79131894,253987.68994858125,True,0.0,110.0
457,2020-08-07,0.35,174334.6435194343,93043120.37268755,19967.335159480484,41049.79007232151,7762767.529699514,63286308.46975564,265802.4955729737,True,0.0,115.0
458,2020-08-08,0.34,110312.54332408108,92963399.91286297,16124.389717505761,21381.87501268181,8648630.753235837,69468499.12653449,190033.00314866376,False,0.0,62.0
459,2020-08-09,0.37,164033.65500330197,93447537.11358257,18502.82894663742,42189.62340458431,9102729.97526814,72095393.17934233,320103.54571627994,True,0.0,110.0
460,2020-08-10,0.43,209974.67536631404,94021450.40423955,22496.378925995254,67792.73148151979,8746384.11541957,70530739.39741632,363938.61529066827,True,0.0,127.0
461,2020-08-11,0.57,197022.5056797811,94798659.47166517,30843.83028796089,81458.99794951433,10270636.59097966,84822596.74646825,580186.5617458427,True,0.0,98.0
462,2020-08-12,0.52,195046.5248641501,94697325.63382016,26623.164629957642,74801.02829940041,8338213.37961957,67019182.0078218,296380.3627091715,False,22.0,91.0
463,2020-08-13,0.55,154798.98473045524,95312730.90208915,27575.462745806304,57563.978855944086,8940872.128053196,69788830.83917134,460606.28353853093,True,0.0,88.0
464,2020-08-14,0.52,113075.50924095989,95128077.89532675,23903.883194324673,34895.38161097447,9225496.663012113,72190044.63581197,297728.5160033499,False,0.0,66.0
465,2020-08-15,0.52,105304.52003061512,94936254.26222146,24940.201430393507,29818.14898552636,10249027.129420193,81835358.99891806,297128.153135915,False,0.0,51.0
466,2020-08-16,0.51,166002.50750839186,94811243.86401448,25098.55238543108,59562.72644384878,9424119.74396139,75670611.07892281,291012.90571537334,False,5.0,113.0
467,2020-08-17,0.6,199158.28993404788,95513776.25134842,24542.714590948417,94952.2593694803,8882061.175091147,69913069.08331802,503374.0973998898,True,0.0,132.0
468,2020-08-18,0.56,135655.99929172127,95328050.15827799,23044.27013527278,52923.08946809112,8017673.695235591,62201059.77647826,321382.0923621509,False,1.0,106.0
469,2020-08-19,0.56,97572.059726906,95104992.1273524,24205.176131668195,30435.177315399167,8949175.123158157,70225691.44966453,320630.0906524965,False,0.0,59.0
470,2020-08-20,0.51,166163.79088409548,94979626.18112668,24512.15351082639,60231.379840062305,7963690.693213024,58461877.281093866,291529.7371098037,False,72.0,99.0
471,2020-08-21,0.51,82658.13915761141,94771393.73026422,25114.50820689173,17041.142763490094,9801696.237680681,74730442.79594356,290890.59002006997,False,0.0,48.0
472,2020-08-22,0.43,286191.52637332794,94812336.68667541,21625.98795147095,101436.36838906005,4110403.3667979753,29179885.230232075,245248.56996212486,False,281.0,102.0
473,2020-08-23,0.47,104007.58852128373,95156707.83417165,23014.49393059038,25869.072674412975,5646440.55026442,42617652.30052351,240363.55897495258,True,0.0,60.0
474,2020-08-24,0.48,124559.95525526846,95573259.60338467,24517.504774568184,35271.27374796067,6577536.0827307375,50693023.2565548,291991.8139577556,True,0.0,72.0
475,2020-08-25,0.53,130959.14300747891,96099152.06758481,27462.95586171106,41945.389932252765,7724503.264604888,62096434.14978996,394933.3211926642,True,0.0,78.0
476,2020-08-26,0.46,171248.17908525106,96004693.94198926,21067.375580796346,57706.786798419154,5859285.877369471,45431955.47258429,265706.3046808094,False,71.0,73.0
477,2020-08-27,0.49,137093.33332901023,96437138.12093669,23590.664462304685,43585.06886891032,6552656.693238983,50229735.64939165,295350.8456184229,True,0.0,85.0
478,2020-08-28,0.5,124999.09928943009,96884335.43278137,22463.096413066538,40036.453231648506,6992025.239307908,53699702.09253989,322198.2125552394,True,0.0,86.0
479,2020-08-29,0.56,157744.00050612295,97394046.59430276,23645.73822625149,64690.902057177365,6907247.84944424,52376065.627272196,351967.1610152692,True,0.0,105.0
480,2020-08-30,0.54,131892.95888581712,97209955.50903624,29324.628538212983,41897.56926012827,7333388.190163689,58260902.88093336,315984.044152331,False,0.0,93.0
481,2020-08-31,0.53,118507.66736677542,97018958.66350205,26671.667334879152,36137.39636951182,8216272.38383347,65298005.90421893,309504.5129009616,False,0.0,69.0
482,2020-09-01,0.51,121763.12297193432,96843471.17780738,22863.409091359856,39235.78362432665,8270151.429252094,66015809.89520688,297250.60866661044,False,8.0,76.0
483,2020-09-02,0.48,183461.45178634318,96747495.06362048,22533.066178270295,65528.43067917444,6716562.710386759,51475079.91715624,279437.5659732299,False,73.0,88.0
484,2020-09-03,0.44,166915.580525029,96658556.60004497,19030.72628138174,54412.12914963102,5056370.075476663,37895332.7724306,255854.04410054412,False,111.0,71.0
485,2020-09-04,0.38,159470.73168470053,96597282.22941332,15233.25163850993,45365.626401676265,3360008.747061248,22925732.70709793,220745.10231634363,False,156.0,57.0
486,2020-09-05,0.37,82829.39910726131,96465481.78070526,18544.97982832676,12101.897841359925,5188006.117661695,39206249.50252204,214629.84781531568,False,8.0,38.0
487,2020-09-06,0.33,154940.1681943556,96429113.51344079,16920.957842964093,34209.29766117325,4672388.466014022,34689416.36457397,191308.43545882124,False,99.0,62.0
488,2020-09-07,0.33,56747.67836369357,96294819.18664472,14852.638883817895,3874.0949762009836,7026332.986497294,54258494.236873075,191042.0051597729,False,0.0,19.0
489,2020-09-08,0.33,56566.43130304816,96160609.87442423,15661.628755723665,3005.293574282226,9553544.652919276,75711497.2195739,190775.7435235366,False,0.0,10.0
490,2020-09-09,0.32,137310.45350193477,96113028.32089655,16665.858214723423,27273.486905895705,9617063.820479697,78150201.24031568,184892.00702961825,False,15.0,96.0
491,2020-09-10,0.32,118253.94899480056,96046518.20793316,13426.27772765862,24414.985950677557,9731021.950154243,80054552.41581544,184764.0619581914,False,0.0,77.0
492,2020-09-11,0.35,165999.55451928283,96553955.12110956,16442.92119358021,41656.922888168774,9857865.347770233,81294609.20407787,341437.3586571271,True,0.0,123.0
493,2020-09-12,0.34,162227.78759063987,96518881.89556645,17439.18750088388,37718.26027993368,9116282.803737797,76883755.14413348,197301.01313374843,False,0.0,115.0
494,2020-09-13,0.33,116739.8587000162,96444283.22319302,16579.010114639248,21945.143256366096,9970337.134025592,83117071.99548745,191338.53107344764,False,1.0,83.0
495,2020-09-14,0.31,192205.79469650847,96456745.14831625,14520.2231830384,45063.57317287922,8231290.580603322,65157797.2356319,179743.86957327454,False,55.0,101.0
496,2020-09-15,0.32,135289.86375730875,96864258.8595094,15980.557317611892,27312.19908472691,9216089.280356957,70891626.93641344,272223.8474358276,True,0.0,84.0
497,2020-09-16,0.34,162467.61211808107,97303231.25128067,14989.615693808344,40249.37242633922,8812829.931329647,67770779.32676095,276504.77965318476,True,0.0,115.0
498,2020-09-17,0.32,109567.63544220594,97225766.31286037,17517.437069736945,17544.206271768955,9745358.224244576,77448847.1674195,187032.57386250794,False,2.0,67.0
499,2020-09-18,0.31,153204.32741691073,97197845.75488636,14288.555079108084,33204.78642013424,9403960.271916986,71296573.70801982,181124.88539091576,False,10.0,98.0
500,2020-09-19,0.32,101321.38465724511,97601403.04462716,12988.223970423378,19434.61911989506,10278382.661689911,78707266.9488406,302235.9050835479,True,0.0,70.0
501,2020-09-20,0.32,98835.70917696657,97512654.29539683,16053.783376019353,15573.643560609948,11809016.685742144,91624394.4421443,187584.45840730393,False,0.0,52.0
502,2020-09-21,0.31,141649.05230198178,97472666.34347211,13752.20442912212,30159.001784492233,11351087.623636927,86620331.36885309,181637.00422671982,False,0.0,110.0
503,2020-09-22,0.29,205643.14986232086,97508349.23481603,14619.244203112603,45017.26925696045,9373081.485268965,67429525.60832664,169960.2585184019,False,69.0,111.0
504,2020-09-23,0.3,146284.15641351434,97894037.63304844,13327.01428904897,30558.23263500533,9081221.561963912,66501178.28303002,239404.24181890808,True,0.0,118.0
505,2020-09-24,0.29,102760.40240324591,97826283.60687001,13451.42502673444,16349.091670206875,9801689.263453325,73382539.91203994,170514.42858168596,False,0.0,71.0
506,2020-09-25,0.3,127450.6078403308,98226100.68669167,12642.813186172825,25592.36916592642,10000856.885270301,75657353.3281493,272366.4719813374,True,0.0,99.0
507,2020-09-26,0.32,186422.3360999307,98696554.25976296,17011.573377242592,42643.57417473523,9525466.406978719,73966467.9612889,284031.23697134934,True,0.0,132.0
508,2020-09-27,0.32,112010.25986778241,98618852.07575305,16005.56464096581,19837.718516724563,10543794.966129338,83476945.1216069,189712.44387769102,False,0.0,63.0
509,2020-09-28,0.31,159106.92869475833,98594232.00069954,15600.24036151299,33722.90753386209,9896118.095537256,78834075.41652757,183727.00374827292,False,0.0,101.0
510,2020-09-29,0.32,124576.78184795429,99048749.83488075,15227.406677217303,24637.16351412807,10910829.0812189,85922149.04512277,329941.0523332714,True,0.0,79.0
511,2020-09-30,0.33,194226.84419858805,99557203.76742755,17291.898660198916,46802.95992533514,9900213.638986351,79350274.83540611,314227.08834820817,True,0.0,138.0
512,2020-10-01,0.33,137187.54407426584,99496996.41670504,14626.270554557812,30645.618989949915,9932671.518024318,78294912.80447103,197394.89479677362,False,0.0,96.0
513,2020-10-02,0.32,105816.56781412572,99411575.5835889,15063.37845134559,18797.92324917464,10669421.295345727,84772990.98099382,191237.4009302768,False,0.0,66.0
514,2020-10-03,0.33,136826.76292227925,99903083.32243471,15994.196588662562,29158.63517568959,11191536.670254782,89565903.01099499,354680.9759235401,True,0.0,86.0
515,2020-10-04,0.31,147028.7814375042,99864018.89535901,15103.360576295265,30475.561669331037,10271689.78717016,83920859.59653494,186093.20851320232,False,3.0,105.0
516,2020-10-05,0.3,187775.91655829884,99871701.58125585,13825.726995723662,42507.047971765984,9011751.163220353,68834073.44315536,180093.23066145115,False,51.0,106.0
517,2020-10-06,0.31,118966.36578251782,100297757.3313131,17014.436237443966,19865.13715513656,10562041.405105855,82550909.75127509,307089.3842747434,True,0.0,79.0
518,2020-10-07,0.29,166935.3203215825,100289884.08642085,13183.847592706943,35227.39530055198,8855391.172386834,69587372.09298143,174808.56521384435,False,40.0,99.0
519,2020-10-08,0.3,133582.34301043168,100704251.74752668,15761.828319144472,24312.874583985027,9800133.246120041,77995921.69316511,280785.31809539435,True,0.0,86.0
520,2020-10-09,0.3,88574.02712049741,100611398.6882528,13434.411526900378,13137.796609248846,11093269.191293012,89438443.73029171,181427.08639436492,False,0.0,59.0
521,2020-10-10,0.32,210443.39223676265,101132946.65283847,16310.040375211742,51031.84514055231,10066781.810652295,81016815.71585634,311104.57234888844,True,0.0,154.0
522,2020-10-11,0.31,164754.36132898455,101109287.2902811,16956.183431474565,34117.66858051064,9274918.675418526,78319474.32347655,188413.72388635148,False,0.0,102.0
523,2020-10-12,0.32,153936.29019182455,101564034.36121829,15349.036538873817,33910.57632251003,9322611.256107312,78336140.81910194,300810.78074535145,True,0.0,99.0
